date,no,league,lgc,lam,xg_h,xg_a,shot_h,shot_a,sot_h,sot_a,cor_h,cor_a,big_h,big_a,inj_h,inj_a,temp,rain,rank_gap,h2h_edge,xg_diff,shot_diff,sot_diff,cor_diff,big_diff,inj_diff,act,act_dir,act_htft,act_balls,act_h,act_a,act_hh,act_ha,v11_dir_hit,v11_score_hit,v11_ht_hit,v11_ou_hit,hm_n_h,hm_fh_sc_h,hm_fh_cc_h,hm_ht_lead_h,hm_ht_trail_h,hm_first_min_h,hm_fh_share_h,hm_n_a,hm_fh_sc_a,hm_fh_cc_a,hm_ht_lead_a,hm_ht_trail_a,hm_first_min_a,hm_fh_share_a,hm_fh_sc_diff,hm_fh_cc_diff,hm_ht_lead_diff,hm_ht_trail_diff,hm_first_min_diff,hm_fh_share_diff,lam_h,lam_a,rain_p,h2h_wr,form5_w,form5_d,form5_l,form_gf,form_ga,lam_sum
2026-09-04,011,西甲,lg-laliga,3.5,,,,,,,,,,,,,33.0,,2.0,-0.357,,,,,,,1-0（0-0）,主胜,平胜,1,1,0,0.0,0.0,no,no,no,no,2,0.0,0.0,0.0,0.0,,,2,0.0,0.0,0.5,0.0,,,0.0,0.0,-0.5,0.0,,,,,3.0,0.179,,,,,,
2026-09-04,012,法甲,lg-ligue1,3.6,,,,,,,,,,,,,23.0,,8.0,0.289,,,,,,,1-2（1-0）,客胜,胜负,3,1,2,1.0,0.0,no,no,no,ok,1,1.0,1.0,0.0,0.0,20.0,0.5,2,0.5,0.0,1.0,0.0,14.0,0.5,0.5,1.0,-1.0,0.0,6.0,0.0,,,3.0,0.5,3.0,1.0,1.0,,,
2026-09-04,013,葡超,lg-prime,3.0,,,,,,,,,,,,,25.0,,4.0,0.667,,,,,,,2-1（1-1）,主胜,平胜,3,2,1,1.0,1.0,ok,ok,ok,ok,1,2.0,0.0,1.0,0.0,9.0,1.0,1,2.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,8.0,0.0,,,3.0,0.767,,,,,,
2026-09-05,001,日职,lg-j1,2.6,1.39,0.71,16.0,10.0,,,,,,,0.0,0.0,27.0,,,0.118,0.6799999999999999,6.0,,,,0.0,1-1（0-0）,平,平平,2,1,1,0.0,0.0,ok,ok,ok,ok,1,2.0,0.0,0.0,0.0,31.0,0.5,2,0.0,0.0,0.5,0.0,,,2.0,0.0,-0.5,0.0,,,1.2,1.4,3.0,0.353,2.0,2.0,,8.0,8.0,2.5999999999999996
2026-09-05,002,日乙,lg-j2,2.4,,,,,,,,,,,0.0,0.0,2.0,,,0.045,,,,,,0.0,1-2（0-2）,客胜,负负,3,1,2,0.0,2.0,no,no,no,ok,1,2.0,0.0,1.0,0.0,4.0,1.0,0,,,,,,,,,,,,,1.6,0.9,0.0,0.364,2.0,1.0,2.0,10.0,6.0,2.5
2026-09-05,003,韩职,lg-k1,2.5,,,12.0,5.0,5.0,1.0,,,,,0.0,0.0,26.0,,,-0.135,,7.0,4.0,,,0.0,0-0（0-0）,平,平平,0,0,0,0.0,0.0,no,no,no,no,6,1.0,0.5,0.5,0.167,33.3,0.667,4,0.25,0.5,0.0,0.0,49.3,1.0,0.75,0.0,0.5,0.167,-16.0,-0.333,,1.15,37.0,0.308,1.0,1.0,2.0,41.0,37.0,
2026-09-05,004,英超,lg-eng,2.0,0.66,1.5,8.0,17.0,,,,,,,,,17.0,,,0.0,-0.84,-9.0,,,,,2-2（1-2）,平,负平,4,2,2,1.0,2.0,ok,no,no,no,2,0.0,0.0,0.0,0.0,77.0,0.0,2,0.5,1.0,1.0,0.0,1.0,1.0,-0.5,-1.0,-1.0,0.0,76.0,-1.0,1.0,,1.0,0.278,,,,,,
2026-09-05,005,英冠,lg-champ,2.4,2.27,0.77,19.0,16.0,,,,,,,,,19.0,,16.0,-0.25,1.5,3.0,,,,,1-1（0-1）,平,负平,2,1,1,0.0,1.0,ok,ok,no,ok,1,0.0,0.0,0.0,0.0,,,1,0.0,0.0,1.0,0.0,,,0.0,0.0,-1.0,0.0,,,1.3,,0.0,0.25,,,,3.0,5.0,
2026-09-05,006,意甲,lg-sa,1.6,1.57,0.63,14.0,7.0,,,,,,,,,31.0,,4.0,0.194,0.94,7.0,,,,,1-2（0-0）,客胜,平负,3,1,2,0.0,0.0,no,no,no,no,2,0.0,0.5,0.0,1.0,27.0,,3,0.0,0.0,0.0,0.333,,,0.0,0.5,0.0,0.667,,,0.9,0.7,0.0,0.355,2.0,1.0,2.0,2.0,5.0,1.6
2026-09-05,007,德甲,lg-bundes,3.0,2.02,2.35,25.0,14.0,,,,,,,,,21.0,,9.0,,-0.33,11.0,,,,,3-4（2-1）,客胜,胜负,7,3,4,2.0,1.0,no,no,no,no,1,0.0,0.0,0.0,1.0,,,1,0.0,0.0,1.0,0.0,,,0.0,0.0,-1.0,1.0,,,1.6,1.4,0.0,,,,,,,3.0
2026-09-05,008,德甲,lg-bundes,2.8,0.83,1.56,12.0,19.0,,,,,,,,,18.0,,12.0,-0.5,-0.7300000000000001,-7.0,,,,,3-1（1-0）,主胜,胜胜,4,3,1,1.0,0.0,no,no,no,ok,1,0.0,0.0,0.0,1.0,,,1,0.0,0.0,1.0,0.0,,,0.0,0.0,-1.0,1.0,,,1.3,1.9,0.0,0.136,,,,1.0,4.0,3.2
2026-09-05,009,德甲,lg-bundes,3.5,0.72,1.29,14.0,16.0,,,,,,,,,18.0,,10.0,0.0,-0.5700000000000001,-2.0,,,,,0-1（0-1）,客胜,负负,1,0,1,0.0,1.0,ok,no,ok,no,1,0.0,0.0,0.0,0.0,,,1,0.0,0.0,1.0,0.0,,,0.0,0.0,-1.0,0.0,,,,2.2,0.0,0.429,,,,,,
2026-09-05,010,德甲,lg-bundes,2.9,1.17,2.02,18.0,11.0,,,,,,,,,24.0,,,-0.265,-0.8500000000000001,7.0,,,,,2-3（1-0）,客胜,胜负,5,2,3,1.0,0.0,ok,no,no,no,1,0.0,0.0,1.0,0.0,,,2,0.0,1.0,0.5,0.5,28.0,0.0,0.0,-1.0,0.5,-0.5,,,,,0.0,0.235,3.0,1.0,1.0,,,
2026-09-05,011,德甲,lg-bundes,2.7,2.93,0.41,21.0,5.0,,,,,,,,,21.0,,,0.438,2.52,16.0,,,,,4-0（2-0）,主胜,胜胜,4,4,0,2.0,0.0,ok,no,ok,no,1,0.0,0.0,0.0,1.0,,,2,0.5,0.5,0.0,0.5,11.0,0.25,-0.5,-0.5,0.0,0.5,,,,1.0,0.0,0.562,,,,,,
2026-09-05,012,英超,lg-eng,2.8,0.65,1.57,12.0,12.0,,,,,,,,,20.0,,,0.0,-0.92,0.0,,,,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,no,no,ok,no,2,0.0,0.0,0.5,0.0,,,2,0.0,0.0,0.5,0.0,,,0.0,0.0,0.0,0.0,,,,1.3,0.0,0.5,2.0,1.0,2.0,,,
2026-09-05,013,英超,lg-eng,3.3,1.81,1.21,15.0,12.0,,,,,,,5.0,1.0,18.0,,11.0,-0.07,0.6000000000000001,3.0,,,,,1-0（1-0）,主胜,胜胜,1,1,0,1.0,0.0,ok,no,ok,no,1,0.0,0.0,1.0,0.0,,,2,0.0,1.0,0.0,0.5,15.0,,0.0,-1.0,1.0,-0.5,,,1.35,,1.0,0.395,2.0,1.0,2.0,13.0,10.0,
2026-09-05,014,英超,lg-eng,2.9,1.25,1.94,12.0,14.0,,,,,,,,,22.0,,1.0,0.25,-0.69,-2.0,,,,,1-1（0-0）,平,平平,2,1,1,0.0,0.0,ok,ok,ok,ok,2,0.0,0.0,1.0,0.0,,,2,0.5,0.5,0.0,0.0,24.0,1.0,-0.5,-0.5,1.0,0.0,,,,,0.0,0.5,,,,,,
2026-09-05,015,英超,lg-eng,2.6,3.13,1.97,25.0,10.0,,,,,,,,,22.0,,1.0,-0.118,1.16,15.0,,,,,2-3（2-1）,客胜,胜负,5,2,3,2.0,1.0,no,no,no,no,2,0.5,1.0,0.0,0.5,1.0,0.5,2,0.0,0.5,0.0,1.0,42.0,,0.5,0.5,0.0,-0.5,-41.0,,,1.1,0.0,0.6,3.0,1.0,1.0,,,
2026-09-05,016,西甲,lg-laliga,2.6,1.35,0.86,11.0,15.0,,,,,,,,,29.0,,,-0.316,0.4900000000000001,-4.0,,,,,3-0（0-0）,主胜,平胜,3,3,0,0.0,0.0,no,no,no,no,2,0.0,0.0,0.5,0.5,,,1,0.0,0.0,1.0,0.0,,,0.0,0.0,-0.5,0.5,,,,1.5,0.0,0.289,3.0,1.0,1.0,,,
2026-09-05,017,法甲,lg-ligue1,2.8,1.01,1.51,17.0,8.0,6.0,3.0,,,,,,,22.0,,4.0,-0.048,-0.5,9.0,3.0,,,,0-1（0-0）,客胜,平负,1,0,1,0.0,0.0,no,no,no,no,2,0.5,0.0,1.0,0.0,12.0,0.2,1,0.0,0.0,0.0,0.0,,,0.5,0.0,1.0,0.0,,,1.8,0.9,,0.333,2.0,1.0,2.0,,,2.7
2026-09-05,018,意甲,lg-sa,2.8,3.19,2.24,29.0,16.0,8.0,7.0,,,,,,,34.0,,7.0,-0.026,0.9499999999999996,13.0,1.0,,,,3-2（0-0）,主胜,平胜,5,3,2,0.0,0.0,ok,no,ok,no,2,0.5,0.5,0.5,0.0,6.0,0.25,2,0.0,0.0,0.0,0.5,82.0,0.0,0.5,0.5,0.5,-0.5,-76.0,0.25,,0.9,0.0,0.308,,,,,,
2026-09-05,019,挪超,lg-nor,3.2,1.88,1.33,23.0,8.0,3.0,4.0,,,,,,,12.0,,3.0,0.269,0.5499999999999998,15.0,-1.0,,,,1-2（0-2）,客胜,负负,3,1,2,0.0,2.0,no,no,no,ok,3,1.333,1.0,0.667,0.333,3.3,0.444,4,0.0,1.0,0.0,0.5,33.8,0.0,1.333,0.0,0.667,-0.167,-30.5,0.444,,1.0,0.0,0.538,,,,,,
2026-09-05,020,英超,lg-eng,2.0,0.58,1.74,11.0,13.0,4.0,1.0,,,,,,,20.0,,4.0,-0.25,-1.16,-2.0,3.0,,,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,ok,no,ok,no,3,1.0,0.0,0.333,0.0,17.0,1.0,2,0.5,0.5,0.0,0.0,20.0,1.0,0.5,-0.5,0.333,0.0,-3.0,0.0,1.0,1.2,0.0,0.264,0.0,2.0,3.0,28.0,16.0,2.2
2026-09-05,021,德甲,lg-bundes,3.6,0.21,2.1,4.0,15.0,1.0,5.0,,,,,,,20.0,,26.0,-0.71,-1.89,-11.0,-4.0,,,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,no,no,no,,1,0.0,0.0,0.0,1.0,,,2,1.0,0.5,1.0,0.0,5.0,0.5,-1.0,-0.5,-1.0,1.0,,,,2.6,0.0,0.097,,,,,,
2026-09-05,022,西甲,lg-laliga,2.4,1.5,0.83,16.0,10.0,10.0,5.0,,,,,,,35.0,,5.0,0.5,0.67,6.0,5.0,,,,3-2（2-2）,主胜,平胜,5,3,2,2.0,2.0,ok,no,ok,no,3,0.333,0.0,0.333,0.333,37.0,0.2,1,1.0,0.0,1.0,0.0,36.0,1.0,-0.667,0.0,-0.667,0.333,1.0,-0.8,,0.9,0.0,0.667,1.0,1.0,3.0,,,
2026-09-05,023,葡超,lg-prime,3.1,0.13,1.3,6.0,11.0,1.0,6.0,,,,,,,25.0,,82.0,-0.719,-1.17,-5.0,-5.0,,,,0-3（0-1）,客胜,负负,3,0,3,0.0,1.0,ok,ok,ok,ok,1,0.0,0.0,0.0,0.0,61.0,0.0,9,1.111,0.222,0.667,0.0,28.7,0.556,-1.111,-0.222,-0.667,0.0,32.3,-0.556,,,0.0,0.125,,,,,,
2026-09-05,028,西甲,lg-laliga,2.7,1.14,0.79,17.0,8.0,5.0,3.0,,,,,,,27.0,,35.0,0.091,0.3499999999999998,9.0,2.0,,,,2-3（1-1）,客胜,平负,5,2,3,1.0,1.0,no,no,no,,2,1.0,1.0,0.0,0.5,1.0,1.0,3,0.667,0.333,0.667,0.0,21.0,1.0,0.333,0.667,-0.667,0.5,-20.0,0.0,,1.3,0.0,0.364,1.0,3.0,1.0,,,
2026-09-05,029,巴甲,lg-bras,2.1,1.65,2.36,24.0,11.0,10.0,5.0,,,,,,,21.0,,35.0,-0.118,-0.71,13.0,5.0,,,,2-3（2-2）,客胜,平负,5,2,3,2.0,2.0,ok,no,ok,no,0,,,,,,,2,0.0,0.5,0.0,0.5,1.0,0.0,,,,,,,,1.2,0.0,0.353,1.0,1.0,3.0,,,
2026-09-05,024,沙特联,lg-spl,3.5,1.8,1.75,15.0,16.0,3.0,8.0,,,,,,,33.0,,8.0,-0.107,0.05,-1.0,-5.0,,,,2-1（2-1）,主胜,胜胜,3,2,1,2.0,1.0,no,no,no,ok,2,1.0,0.5,1.0,0.0,18.0,0.4,1,0.0,0.0,0.0,1.0,90.0,,1.0,0.5,1.0,-1.0,-72.0,,,2.2,0.0,0.357,,,,,,
2026-09-05,025,荷甲,lg-ered,4.8,1.99,2.55,19.0,13.0,6.0,5.0,,,,,,,17.0,,1.0,0.051,-0.5599999999999998,6.0,1.0,,,,1-3（1-2）,客胜,负负,4,1,3,1.0,2.0,no,no,no,ok,0,,,,,,,0,,,,,,,,,,,,,,,0.0,0.385,3.0,1.0,1.0,,,
2026-09-05,026,意甲,lg-sa,2.8,3.24,0.78,39.0,6.0,10.0,2.0,,,,,,,27.0,,,-0.129,2.46,33.0,8.0,,,,2-1（0-0）,主胜,平胜,3,2,1,0.0,0.0,no,no,no,ok,2,0.5,0.0,1.0,0.0,27.0,0.25,2,0.0,0.0,0.5,0.0,90.0,0.0,0.5,0.0,0.5,0.0,-63.0,0.25,,1.3,0.0,0.29,,,,,,
2026-09-05,027,法甲,lg-ligue1,2.3,1.58,2.4,16.0,19.0,4.0,9.0,,,,,,,17.0,,35.0,-0.381,-0.8199999999999998,-3.0,-5.0,,,,1-2（0-1）,客胜,负负,3,1,2,0.0,1.0,ok,ok,ok,ok,1,0.0,1.0,0.0,1.0,14.0,,0,,,,,,,,,,,,,,1.4,0.0,0.143,,,,,,
2026-09-06,001,日职,lg-j1,,1.12,0.74,17.0,11.0,3.0,3.0,,,,,,,7.0,,3.0,0.073,0.3800000000000001,6.0,0.0,,,,0-1（0-1）,客胜,负负,1,0,1,0.0,1.0,no,no,no,ok,4,1.0,1.25,0.25,0.5,15.3,0.5,3,0.667,1.0,0.0,0.667,4.0,0.5,0.333,0.25,0.25,-0.167,11.3,0.0,0.75,2.0,88.0,0.366,,,,,,2.75
2026-09-06,002,日职,lg-j1,2.75,0.9,3.2,12.0,12.0,1.0,5.0,,,,,,,4.0,,,-0.375,-2.3000000000000003,0.0,-4.0,,,,1-3（0-1）,客胜,负负,4,1,3,0.0,1.0,ok,no,ok,ok,1,0.0,1.0,0.0,1.0,8.0,,2,0.0,0.0,0.0,0.0,59.0,,0.0,1.0,0.0,1.0,-51.0,,0.75,2.0,98.0,0.25,,,,,,2.75
2026-09-06,003,韩职,lg-k1,2.2,,,4.0,11.0,0.0,4.0,,,,,,,8.0,,,-0.059,,-7.0,-4.0,,,,0-3（0-1）,客胜,负负,3,0,3,0.0,1.0,no,no,no,ok,6,0.333,1.5,0.0,0.5,16.0,0.222,4,0.5,0.5,0.0,0.25,46.8,1.0,-0.167,1.0,0.0,0.25,-30.8,-0.778,1.1,1.3,0.0,0.294,,,,,,2.4000000000000004
2026-09-06,004,韩职,lg-k1,1.75,,,5.0,3.0,2.0,2.0,,,,,,,0.0,,,0.069,,2.0,0.0,,,,2-2（1-0）,平,胜平,4,2,2,1.0,0.0,ok,no,no,no,7,0.714,0.286,0.0,0.0,35.2,0.714,3,0.667,0.667,0.0,0.333,5.0,1.0,0.047,-0.381,0.0,-0.333,30.2,-0.286,0.9,0.9,0.0,0.448,,,,,,1.8
2026-09-06,005,日职,lg-j1,2.5,2.4,0.93,19.0,9.0,6.0,3.0,,,,,,,6.0,,,0.286,1.4699999999999998,10.0,3.0,,,,2-0（0-0）,主胜,平胜,2,2,0,0.0,0.0,no,no,no,ok,2,0.0,0.5,0.0,0.0,37.5,0.0,1,0.0,1.0,0.0,1.0,29.0,0.0,0.0,-0.5,0.0,-1.0,8.5,0.0,1.1,1.4,96.0,0.643,,,,,,2.5
2026-09-06,006,英冠,lg-champ,2.7,1.47,2.03,15.0,9.0,6.0,4.0,,,,,,,1.0,,2.0,-0.286,-0.5599999999999998,6.0,2.0,,,,2-2（2-2）,平,平平,4,2,2,2.0,2.0,ok,no,ok,no,0,,,,,,,0,,,,,,,,,,,,,1.1,1.6,31.0,0.214,3.0,1.0,1.0,,,2.7
2026-09-06,007,荷甲,lg-ered,3.8,1.52,1.51,14.0,15.0,5.0,8.0,,,,,,,20.0,,,-0.205,0.01,-1.0,-3.0,,,,2-3（2-1）,客胜,胜负,5,2,3,2.0,1.0,ok,no,ok,no,0,,,,,,,0,,,,,,,,,,,,,1.2,2.6,0.0,0.308,,,,,,3.8
2026-09-06,008,英超,lg-eng,2.7,1.01,0.72,18.0,14.0,6.0,3.0,,,,,,,0.0,,,-0.342,0.29,4.0,3.0,,,,2-2（0-0）,平,平平,4,2,2,0.0,0.0,ok,no,ok,no,3,0.333,0.0,0.667,0.333,42.0,0.5,2,0.0,1.5,0.0,0.5,17.0,,0.333,-1.5,0.667,-0.167,25.0,,,1.3,32.0,0.184,2.0,1.0,2.0,,,
2026-09-06,009,意甲,lg-sa,2.0,1.74,2.18,13.0,15.0,8.0,4.0,,,,,,,3.0,,8.0,0.182,-0.4400000000000001,-2.0,4.0,,,,3-2（2-0）,主胜,胜胜,5,3,2,2.0,0.0,ok,no,ok,no,2,0.5,0.5,0.5,0.0,2.0,1.0,3,0.333,0.333,0.0,0.0,27.5,0.333,0.167,0.167,0.5,0.0,-25.5,0.667,1.4,0.6,0.0,0.455,2.0,2.0,1.0,,,2.0
2026-09-06,010,意甲,lg-sa,1.6,0.7,1.7,7.0,16.0,3.0,5.0,,,,,,,4.0,,,0.25,-1.0,-9.0,-2.0,,,,1-1（0-1）,平,负平,2,1,1,0.0,1.0,ok,ok,no,no,2,0.0,0.0,0.0,0.0,79.0,0.0,3,0.333,0.333,0.333,0.333,6.0,1.0,-0.333,-0.333,-0.333,-0.333,73.0,-1.0,0.7,0.9,0.0,0.25,,,,,,1.6
2026-09-06,011,法甲,lg-ligue1,2.2,2.81,3.15,27.0,19.0,6.0,12.0,,,,,,,9.0,,2.0,0.125,-0.3399999999999998,8.0,-6.0,,,,2-6（1-2）,客胜,负负,8,2,6,1.0,2.0,no,no,no,no,0,,,,,,,1,0.0,0.0,0.0,1.0,,,,,,,,,1.2,1.0,0.0,0.375,,,,,,2.2
2026-09-06,012,德甲,lg-bundes,1.6,0.19,2.98,8.0,17.0,1.0,8.0,,,,,,,19.0,,,0.0,-2.79,-9.0,-7.0,,,,0-5（0-2）,客胜,负负,5,0,5,0.0,2.0,no,no,no,no,1,0.0,0.0,0.0,1.0,,,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,,0.9,0.7,0.0,0.333,,,,,,1.6
2026-09-07,002,西甲,lg-laliga,2.0,0.81,0.96,10.0,16.0,2.0,3.0,3.0,5.0,,,,,37.0,,,0.115,-0.1499999999999999,-6.0,-1.0,-2.0,,,1-1（1-0）,平,胜平,2,1,1,1.0,0.0,ok,ok,ok,ok,3,0.0,0.0,0.0,0.333,73.0,,2,0.0,0.0,0.5,0.5,,,0.0,0.0,-0.5,-0.167,,,1.0,1.0,0.0,0.385,0.0,3.0,,,,2.0
2026-09-07,003,瑞超,lg-swe,2.3,1.23,0.78,20.0,13.0,6.0,3.0,9.0,3.0,,,,,20.0,,1.0,0.286,0.4499999999999999,7.0,3.0,6.0,,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,ok,ok,ok,no,4,0.5,0.5,0.25,0.25,27.8,0.4,2,0.5,1.5,0.0,1.0,45.0,0.2,0.0,-1.0,0.25,-0.75,-17.2,0.2,1.3,1.0,1.0,0.429,,,,,,2.3
2026-09-07,004,瑞超,lg-swe,2.6,1.51,0.28,13.0,6.0,1.0,2.0,3.0,6.0,,,,,17.0,,10.0,-0.333,1.23,7.0,-1.0,-3.0,,,0-1（0-0）,客胜,平负,1,0,1,0.0,0.0,ok,ok,ok,no,4,0.75,1.0,0.0,0.25,16.8,0.6,5,0.8,0.2,0.6,0.2,29.0,0.5,-0.05,0.8,-0.6,0.05,-12.2,0.1,1.0,1.6,3.0,0.278,1.0,1.0,3.0,,,2.6
2026-09-07,001,意甲,lg-sa,2.2,1.36,0.41,20.0,10.0,9.0,3.0,7.0,5.0,,,,,30.0,,,0.083,0.9500000000000002,10.0,6.0,2.0,,,1-0（1-0）,主胜,胜胜,1,1,0,1.0,0.0,ok,ok,ok,no,2,0.0,0.0,0.0,0.5,79.0,0.0,2,0.0,0.0,0.0,0.5,46.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1.2,1.0,2.0,0.333,2.0,,,,,2.2
2026-09-07,005,沙特联,lg-spl,2.8,1.74,1.08,20.0,11.0,5.0,4.0,,,,,,,36.0,,3.0,1.0,0.6599999999999999,9.0,1.0,,,,0-2（0-2）,客胜,负负,2,0,2,0.0,2.0,no,no,no,ok,5,0.2,0.2,0.8,0.0,26.5,0.2,1,0.0,1.0,0.0,1.0,29.0,,0.2,-0.8,0.8,-1.0,-2.5,,1.4,1.4,0.0,1.0,3.0,,,,,2.8
2026-09-07,006,意甲,lg-sa,2.6,0.85,1.83,10.0,19.0,6.0,6.0,,,,,,,25.0,,2.0,-0.324,-0.98,-9.0,0.0,,,,1-2（0-0）,客胜,平负,3,1,2,0.0,0.0,no,no,no,ok,3,0.667,0.333,0.667,0.0,19.0,0.667,2,0.0,0.0,0.5,0.0,59.0,0.0,0.667,0.333,0.167,0.0,-40.0,0.667,1.3,1.3,14.0,0.206,,,,,,2.6
2026-09-07,007,葡超,lg-prime,2.8,0.86,1.07,18.0,12.0,8.0,2.0,,,,,,,22.0,,12.0,0.038,-0.21,6.0,6.0,,,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,no,no,no,no,2,0.0,0.5,0.0,1.0,32.0,0.0,1,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.5,0.0,1.0,-21.0,0.0,0.8,2.0,6.0,0.385,4.0,,,,,2.8
2026-09-07,008,西甲,lg-laliga,1.9,2.47,0.58,20.0,13.0,10.0,6.0,,,,,,,29.0,,5.0,-0.667,1.89,7.0,4.0,,,,2-3（0-2）,客胜,负负,5,2,3,0.0,2.0,ok,no,ok,no,3,0.0,0.667,0.0,1.0,28.5,0.0,4,0.0,0.0,0.0,0.0,63.0,,0.0,0.667,0.0,1.0,-34.5,,0.9,1.0,3.0,0.083,,,,,,1.9
2026-09-07,009,巴甲,lg-bras,2.3,1.67,0.45,20.0,11.0,6.0,5.0,,,,,,,26.0,,22.0,-0.474,1.22,9.0,1.0,,,,1-0（0-0）,主胜,平胜,1,1,0,0.0,0.0,no,no,no,no,5,0.6,0.8,0.2,0.4,6.8,0.6,5,0.0,0.4,0.2,0.4,28.7,0.0,0.6,0.4,0.0,0.0,-21.9,0.6,0.9,1.2,3.0,0.105,1.0,,,,,2.1
2026-09-09,001,韩职,lg-k1,,,,10.0,10.0,4.0,4.0,5.0,3.0,,,,,20.0,,9.0,0.0,,0.0,0.0,2.0,,,1-1（0-1）,平,负平,2,1,1,0.0,1.0,ok,ok,ok,ok,5,0.4,0.4,0.2,0.2,48.4,0.5,8,0.25,0.5,0.0,0.25,18.8,0.25,0.15,-0.1,0.2,-0.05,29.6,0.25,1.1,1.3,,0.2,1.0,3.0,1.0,,,2.4000000000000004
2026-09-09,002,沙职,lg-spl,,1.97,0.5,14.0,8.0,5.0,3.0,5.0,5.0,,,,,41.0,,0.0,-0.4,1.47,6.0,2.0,0.0,,,2-1（1-1）,主胜,平胜,3,2,1,1.0,1.0,ok,ok,ok,ok,1,0.0,0.0,0.0,0.0,,,0,,,,,,,,,,,,,1.9,1.2,,0.0,2.0,1.0,2.0,,,3.0999999999999996
2026-09-09,003,欧冠,lg-ucl,,1.63,0.51,24.0,4.0,9.0,2.0,4.0,1.0,,,,,22.0,,5.0,,1.12,20.0,7.0,3.0,,,5-1（2-0）,主胜,胜胜,6,5,1,2.0,0.0,ok,no,ok,no,1,0.0,0.0,1.0,0.0,,,1,1.0,0.0,1.0,0.0,35.0,1.0,-1.0,0.0,0.0,0.0,,,2.4,0.9,,,,,,,,3.3
2026-09-09,004,欧冠,lg-ucl,,1.82,0.74,17.0,9.0,3.0,3.0,3.0,5.0,,,,,18.0,,,,1.08,8.0,0.0,-2.0,,,3-1（3-1）,主胜,胜胜,4,3,1,3.0,1.0,ok,ok,ok,ok,2,0.5,0.0,0.5,0.5,39.0,0.25,7,1.0,0.429,0.571,0.143,12.8,0.778,-0.5,-0.429,-0.071,0.357,26.2,-0.528,1.6,1.2,,,,,,,,2.8
2026-09-09,005,荷甲,lg-ered,,2.52,0.2,22.0,3.0,8.0,2.0,9.0,2.0,,,,,16.0,,0.0,0.4,2.32,19.0,6.0,7.0,,,1-0（0-0）,主胜,平胜,1,1,0,0.0,0.0,ok,no,ok,no,2,0.5,1.0,0.0,0.0,18.0,0.333,2,1.0,0.0,0.5,0.5,1.0,1.0,-0.5,1.0,-0.5,-0.5,17.0,-0.667,2.2,1.6,,0.6,,,,,,3.8000000000000003
2026-09-09,006,欧冠,lg-ucl,,1.75,1.23,8.0,10.0,5.0,3.0,1.0,4.0,,,,,20.0,,0.0,0.4,0.52,-2.0,2.0,-3.0,,,3-1（1-1）,主胜,平胜,4,3,1,1.0,1.0,ok,ok,ok,ok,0,,,,,,,0,,,,,,,,,,,,,1.7,1.3,,0.6,,,,,,3.0
2026-09-09,007,欧冠,lg-ucl,,0.22,4.05,5.0,26.0,3.0,8.0,0.0,6.0,,,,,26.0,,,0.0,-3.83,-21.0,-5.0,-6.0,,,0-1（0-0）,客胜,平负,1,0,1,0.0,0.0,ok,ok,ok,no,3,0.0,0.0,0.0,0.333,66.0,0.0,4,1.25,0.25,0.5,0.0,6.0,0.625,-1.25,-0.25,-0.5,0.333,60.0,-0.625,1.4,1.6,,0.4,2.0,1.0,2.0,,,3.0
2026-09-09,008,欧冠,lg-ucl,,1.62,0.91,14.0,9.0,5.0,4.0,7.0,5.0,,,,,14.0,,,0.4,0.7100000000000001,5.0,1.0,2.0,,,2-1（1-1）,主胜,平胜,3,2,1,1.0,1.0,ok,ok,ok,ok,3,0.667,0.333,0.333,0.667,5.5,0.5,2,0.0,0.0,0.0,0.0,64.5,0.0,0.667,0.333,0.333,0.667,-59.0,0.5,1.6,1.1,,0.6,,,,,,2.7
2026-09-09,009,欧冠,lg-ucl,,4.71,0.64,35.0,9.0,14.0,4.0,7.0,2.0,,,,,17.0,,,-0.2,4.07,26.0,10.0,5.0,,,6-1（3-0）,主胜,胜胜,7,6,1,3.0,0.0,ok,no,ok,no,0,,,,,,,1,1.0,1.0,0.0,0.0,15.0,1.0,,,,,,,2.4,0.7,,0.2,,,,,,3.0999999999999996
2026-09-09,010,英冠,lg-champ,,0.6,0.73,9.0,15.0,0.0,2.0,5.0,12.0,,,,,17.0,,0.0,0.0,-0.13,-6.0,-2.0,-7.0,,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,ok,no,ok,no,2,0.0,0.0,0.0,0.5,59.0,0.0,0,,,,,,,,,,,,,1.0,1.3,,0.4,1.0,2.0,2.0,,,2.3
